time/s	Ewe/V	<I>/mA	cycle number	
9.403143232271716E+003	1.2016359E-001	-3.188777453525438E-002	1.000000000000000E+000
9.406476332231367E+003	1.2117418E-001	-3.175537032215536E-002	1.000000000000000E+000
9.409809432191003E+003	1.2218221E-001	-3.162230890230391E-002	1.000000000000000E+000
9.413142532150647E+003	1.2318853E-001	-3.149152204898939E-002	1.000000000000000E+000
9.416475632110290E+003	1.2417874E-001	-3.135857845862822E-002	1.000000000000000E+000
9.419808732069941E+003	1.2519844E-001	-3.122832361427352E-002	1.000000000000000E+000
9.423141832029578E+003	1.2619139E-001	-3.109665956171333E-002	1.000000000000000E+000
9.426474931989214E+003	1.2717226E-001	-3.096853409157718E-002	1.000000000000000E+000
9.429808031948865E+003	1.2815565E-001	-3.084201036949888E-002	1.000000000000000E+000
9.433141131908516E+003	1.2916900E-001	-3.072004513257276E-002	1.000000000000000E+000
9.436474231868167E+003	1.3016580E-001	-3.058887439056268E-002	1.000000000000000E+000
9.439807331827818E+003	1.3115701E-001	-3.045562768934273E-002	1.000000000000000E+000
9.443140331787465E+003	1.3219543E-001	-3.032560596569389E-002	1.000000000000000E+000
9.446473431747101E+003	1.3317412E-001	-3.019826068275519E-002	1.000000000000000E+000
9.449806531706745E+003	1.3417135E-001	-3.006983101736344E-002	1.000000000000000E+000
9.453139631666389E+003	1.3518444E-001	-2.994654408645059E-002	1.000000000000000E+000
9.456472731626032E+003	1.3618210E-001	-2.982709200510707E-002	1.000000000000000E+000
9.459805831585676E+003	1.3715234E-001	-2.970117282415363E-002	1.000000000000000E+000
9.463138931545313E+003	1.3814743E-001	-2.957584404549146E-002	1.000000000000000E+000
9.466472031504993E+003	1.3915016E-001	-2.945117671118071E-002	1.000000000000000E+000
9.469805131464673E+003	1.4014712E-001	-2.933166813851157E-002	1.000000000000000E+000
9.473138231424266E+003	1.4114691E-001	-2.921228174645463E-002	1.000000000000000E+000
9.476471331383917E+003	1.4215128E-001	-2.909611096257714E-002	1.000000000000000E+000
9.479804431343568E+003	1.4315575E-001	-2.897116804066280E-002	1.000000000000000E+000
9.483137531303219E+003	1.4415842E-001	-2.884336619301814E-002	1.000000000000000E+000
9.486470631262855E+003	1.4518072E-001	-2.872128518958428E-002	1.000000000000000E+000
9.489803631222501E+003	1.4618361E-001	-2.859818333416406E-002	1.000000000000000E+000
9.493136731182145E+003	1.4720990E-001	-2.847966130635615E-002	1.000000000000000E+000
9.496469831141789E+003	1.4818843E-001	-2.835951099149753E-002	1.000000000000000E+000
9.499802931101440E+003	1.4918904E-001	-2.823882508424275E-002	1.000000000000000E+000
9.503136031061091E+003	1.5018472E-001	-2.812037688758140E-002	1.000000000000000E+000
9.506469131020742E+003	1.5117472E-001	-2.800113608750299E-002	1.000000000000000E+000
9.509802230980393E+003	1.5216070E-001	-2.788184131611843E-002	1.000000000000000E+000
9.513135330940044E+003	1.5318951E-001	-2.776693482467602E-002	1.000000000000000E+000
9.516468430899666E+003	1.5418586E-001	-2.765394153297493E-002	1.000000000000000E+000
9.519801530859317E+003	1.5517500E-001	-2.753439594443180E-002	1.000000000000000E+000
9.523134630818953E+003	1.5617263E-001	-2.741629237585903E-002	1.000000000000000E+000
9.526467730778597E+003	1.5718257E-001	-2.729831348882938E-002	1.000000000000000E+000
9.529800730738243E+003	1.5818912E-001	-2.718381888046695E-002	1.000000000000000E+000
9.533133830697887E+003	1.5917674E-001	-2.706681877950745E-002	1.000000000000000E+000
9.536466930657538E+003	1.6018288E-001	-2.695670748416881E-002	1.000000000000000E+000
9.539800030617174E+003	1.6117436E-001	-2.684147154702249E-002	1.000000000000000E+000
9.543133130576811E+003	1.6219576E-001	-2.672556015208638E-002	1.000000000000000E+000
9.546466230536462E+003	1.6316622E-001	-2.661202519360167E-002	1.000000000000000E+000
9.549799330496113E+003	1.6417912E-001	-2.649750736314588E-002	1.000000000000000E+000
9.553132430455764E+003	1.6518140E-001	-2.638555355424088E-002	1.000000000000000E+000
9.556465530415415E+003	1.6617480E-001	-2.627499374371831E-002	1.000000000000000E+000
9.559798630375051E+003	1.6716248E-001	-2.616152163020765E-002	1.000000000000000E+000
9.563131730334695E+003	1.6816346E-001	-2.605132835203566E-002	1.000000000000000E+000
9.566464830294339E+003	1.6917787E-001	-2.594211827658166E-002	1.000000000000000E+000
9.569797830253985E+003	1.7019181E-001	-2.583224383686794E-002	1.000000000000000E+000
9.573130930213629E+003	1.7115548E-001	-2.572065347118324E-002	1.000000000000000E+000
9.576464030173272E+003	1.7217010E-001	-2.561275015546371E-002	1.000000000000000E+000
9.579797130132938E+003	1.7315945E-001	-2.550720911146215E-002	1.000000000000000E+000
9.583130230092589E+003	1.7415982E-001	-2.539958873514864E-002	1.000000000000000E+000
9.586463330052269E+003	1.7513581E-001	-2.529331721409633E-002	1.000000000000000E+000
9.589796430011862E+003	1.7614536E-001	-2.519013244898960E-002	1.000000000000000E+000
9.593129529971513E+003	1.7714506E-001	-2.508739335089438E-002	1.000000000000000E+000
9.596462629931164E+003	1.7814611E-001	-2.498414041562141E-002	1.000000000000000E+000
9.599795729890815E+003	1.7914394E-001	-2.487866741369196E-002	1.000000000000000E+000
9.603128429850476E+003	1.8016420E-001	-2.476749968982103E-002	1.000000000000000E+000
9.606461529810098E+003	1.8117009E-001	-2.465894630672474E-002	1.000000000000000E+000
9.609794529769773E+003	1.8221441E-001	-2.455280346532848E-002	1.000000000000000E+000
9.613127629729424E+003	1.8320826E-001	-2.444612219926356E-002	1.000000000000000E+000
9.616460729689061E+003	1.8417890E-001	-2.434612920871049E-002	1.000000000000000E+000
9.619793829648712E+003	1.8518251E-001	-2.424310631355908E-002	1.000000000000000E+000
9.623126929608334E+003	1.8618180E-001	-2.413711613592295E-002	1.000000000000000E+000
9.626460029567985E+003	1.8717155E-001	-2.403452543148876E-002	1.000000000000000E+000
9.629793129527636E+003	1.8819700E-001	-2.393155636282884E-002	1.000000000000000E+000
9.633126229487243E+003	1.8918125E-001	-2.383223758379177E-002	1.000000000000000E+000
9.636459329446952E+003	1.9014998E-001	-2.373079185717805E-002	1.000000000000000E+000
9.639792429406545E+003	1.9115894E-001	-2.363108360334404E-002	1.000000000000000E+000
9.643125529366167E+003	1.9216520E-001	-2.353074854885745E-002	1.000000000000000E+000
9.646458629325847E+003	1.9314189E-001	-2.342984770063622E-002	1.000000000000000E+000
9.649791729285498E+003	1.9415897E-001	-2.332845629522051E-002	1.000000000000000E+000
9.653124729245144E+003	1.9512284E-001	-2.322948169028986E-002	1.000000000000000E+000
9.656457829204766E+003	1.9615845E-001	-2.312981283390642E-002	1.000000000000000E+000
9.659790929164425E+003	1.9715527E-001	-2.302772628828259E-002	1.000000000000000E+000
9.663124029124068E+003	1.9815780E-001	-2.293035307465952E-002	1.000000000000000E+000
9.666457129083712E+003	1.9915920E-001	-2.283587750984312E-002	1.000000000000000E+000
9.669790229043341E+003	2.0014687E-001	-2.274506266225862E-002	1.000000000000000E+000
9.673123329003050E+003	2.0116040E-001	-2.264757311774560E-002	1.000000000000000E+000
9.676456428962643E+003	2.0217294E-001	-2.254773550718486E-002	1.000000000000000E+000
9.679789528922294E+003	2.0315696E-001	-2.245035871916268E-002	1.000000000000000E+000
9.683122628881945E+003	2.0413105E-001	-2.235300008501029E-002	1.000000000000000E+000
9.686455728841596E+003	2.0513605E-001	-2.225778738171869E-002	1.000000000000000E+000
9.689788828801233E+003	2.0616236E-001	-2.216400018336845E-002	1.000000000000000E+000
9.693121928760884E+003	2.0714195E-001	-2.206683070234700E-002	1.000000000000000E+000
9.696455028720535E+003	2.0814848E-001	-2.197421666367250E-002	1.000000000000000E+000
9.699788128680186E+003	2.0913529E-001	-2.188196342565085E-002	1.000000000000000E+000
9.703121228639851E+003	2.1015611E-001	-2.178523226074103E-002	1.000000000000000E+000
9.706454328599444E+003	2.1115346E-001	-2.168985167375703E-002	1.000000000000000E+000
9.709787328559149E+003	2.1216808E-001	-2.159727454758231E-002	1.000000000000000E+000
9.713120428518741E+003	2.1316972E-001	-2.150425464549197E-002	1.000000000000000E+000
9.716453528478451E+003	2.1412914E-001	-2.141354546559143E-002	1.000000000000000E+000
9.719786628438073E+003	2.1514460E-001	-2.131930493751744E-002	1.000000000000000E+000
9.723119728397694E+003	2.1614988E-001	-2.122596796725504E-002	1.000000000000000E+000
9.726452828357375E+003	2.1714348E-001	-2.113543182377742E-002	1.000000000000000E+000
9.729785928317011E+003	2.1813600E-001	-2.104582976259778E-002	1.000000000000000E+000
9.733119028276662E+003	2.1914767E-001	-2.096133085635646E-002	1.000000000000000E+000
9.736452128236284E+003	2.2014166E-001	-2.086888879078885E-002	1.000000000000000E+000
9.739785228195935E+003	2.2115165E-001	-2.077711972133250E-002	1.000000000000000E+000
9.743118328155586E+003	2.2215158E-001	-2.068445645520529E-002	1.000000000000000E+000
9.746451428115251E+003	2.2314750E-001	-2.059358717327769E-002	1.000000000000000E+000
9.749784428074840E+003	2.2416866E-001	-2.050320288105753E-002	1.000000000000000E+000
9.753117528034549E+003	2.2516014E-001	-2.041572147356222E-002	1.000000000000000E+000
9.756450627994142E+003	2.2616096E-001	-2.032645950334988E-002	1.000000000000000E+000
9.759783727953763E+003	2.2715646E-001	-2.024263565638618E-002	1.000000000000000E+000
9.763116827913444E+003	2.2817300E-001	-2.015182183136126E-002	1.000000000000000E+000
9.766449927873095E+003	2.2913553E-001	-2.006414657731070E-002	1.000000000000000E+000
9.769783027832716E+003	2.3014234E-001	-1.997985340520395E-002	1.000000000000000E+000
9.773116127792375E+003	2.3113571E-001	-1.989051153298180E-002	1.000000000000000E+000
9.776449227752018E+003	2.3214400E-001	-1.980330923493595E-002	1.000000000000000E+000
9.779782327711662E+003	2.3315284E-001	-1.971710819778363E-002	1.000000000000000E+000
9.783115427671350E+003	2.3416851E-001	-1.962579086706553E-002	1.000000000000000E+000
9.786448527630942E+003	2.3512873E-001	-1.954073808860829E-002	1.000000000000000E+000
9.789781527590647E+003	2.3614016E-001	-1.945519401626475E-002	1.000000000000000E+000
9.793114627550240E+003	2.3713674E-001	-1.937016504935268E-002	1.000000000000000E+000
9.796447727509891E+003	2.3811720E-001	-1.928571778064164E-002	1.000000000000000E+000
9.799780827469571E+003	2.3911630E-001	-1.920149811598190E-002	1.000000000000000E+000
9.803113927429193E+003	2.4014664E-001	-1.911872030849299E-002	1.000000000000000E+000
9.806447027388829E+003	2.4112260E-001	-1.903529320303574E-002	1.000000000000000E+000
9.809780127348480E+003	2.4217328E-001	-1.894821393605597E-002	1.000000000000000E+000
9.813113227308131E+003	2.4315226E-001	-1.886278545168751E-002	1.000000000000000E+000
9.816446327267782E+003	2.4416469E-001	-1.878032276227645E-002	1.000000000000000E+000
9.819779427227448E+003	2.4514963E-001	-1.869774232462800E-002	1.000000000000000E+000
9.823112527187041E+003	2.4614763E-001	-1.861390469845781E-002	1.000000000000000E+000
9.826445627146750E+003	2.4714746E-001	-1.852798700173020E-002	1.000000000000000E+000
9.829778727106343E+003	2.4815758E-001	-1.844464300262799E-002	1.000000000000000E+000
